clave_conceptual,termino_preferido_provisional,variantes,numero_variantes,apariciones,capas,fuentes_distintas,fuentes,tipos_evidencia,definiciones_explicitas,estado_10_3,canonizado,mef_dic_id
feature validate,feature:validate,feature:validate,1,1,ENG,1,ENG-050,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
feature variant,Feature Variant,Feature Variant,1,1,ENG,1,ENG-050,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federacion consolidacion,Federación ≠ Consolidación,Federación ≠ Consolidación,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federacion data product,Federación ≠ Data Product,Federación ≠ Data Product,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federacion exchange,Federación ≠ Exchange,Federación ≠ Exchange,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federacion replication,Federación ≠ Replication,Federación ≠ Replication,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federacion synchronization,Federación ≠ Synchronization,Federación ≠ Synchronization,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federated authentication,Federated Authentication,Federated Authentication,1,1,ENG,1,ENG-045,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federated query,Federated Query,Federated Query,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federated result,Federated Result,Federated Result,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federated schema,Federated Schema,Federated Schema,1,2,ENG,1,ENG-088,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
federated semantic,Federated Semantics,Federated Semantics,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federated source,Federated Source,Federated Source,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation,Federation,Federation,1,1,ENG,1,ENG-094,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation boundary,Federation Boundary,Federation Boundary,1,2,ENG,2,ENG-045;ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation cache,Federation Cache,Federation Cache,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation capacity,Federation Capacity,Federation Capacity,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation consistency,Federation Consistency,Federation Consistency,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation contract,Federation Contract,Federation Contract,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation diagnostic,Federation Diagnostics,Federation Diagnostics,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation domain,Federation Domain,Federation Domain,1,3,ENG,1,ENG-088,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
federation failure,Federation Failure,Federation Failure,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation identity,Federation Identity,Federation Identity,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation integration,Federation Integration,Federation Integration,1,2,ENG,2,ENG-090;ENG-092,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation lifecycle,Federation Lifecycle,Federation Lifecycle,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation logging,Federation Logging,Federation Logging,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation observability,Federation Observability,Federation Observability,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation performance,Federation Performance,Federation Performance,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation policy,Federation Policy,Federation Policy,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation runtime,Federation Runtime,Federation Runtime,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation scalability,Federation Scalability,Federation Scalability,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
federation tracing,Federation Tracing,Federation Tracing,1,1,ENG,1,ENG-088,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
feedback loop,Feedback Loop,Feedback Loop,1,1,ENG,1,ENG-084,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
feedback loop test,Feedback Loop Test,Feedback Loop Test,1,1,ENG,1,ENG-084,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing,Fencing,Fencing,1,5,ENG,5,ENG-040;ENG-065;ENG-066;ENG-067;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fencing capability,Fencing Capability,Fencing Capability,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing example,Fencing Example,Fencing Example,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing rejection,Fencing Rejection,Fencing Rejection,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing rule,Fencing Rule,Fencing Rule,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing test,Fencing Test,Fencing Test,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fencing token,Fencing Token,Fencing Token,1,3,ENG,2,ENG-038;ENG-078,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fetch plan,Fetch Plan,Fetch Plan,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fetch plan scope,Fetch Plan Scope,Fetch Plan Scope,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fidelity,Fidelity,Fidelity,1,2,ENG,1,ENG-094,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
field addition,Field Addition,Field Addition,1,1,ENG,1,ENG-062,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field allowlist,Field Allowlist,Field Allowlist,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field authorization,Field Authorization,Field Authorization,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field authorization example,Field Authorization Example,Field Authorization Example,1,1,ENG,1,ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field discovery,Field Discovery,Field Discovery,1,1,ENG,1,ENG-091,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field error,Field Error,Field Error,1,1,ENG,1,ENG-063,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field identifier,Field Identifier,Field Identifier,1,1,ENG,1,ENG-062,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field identity,Field Identity,Field Identity,1,1,ENG,1,ENG-031,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field mapping,Field Mapping,Field Mapping,1,1,ENG,1,ENG-063,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field name,Field Name,Field Name,1,1,ENG,1,ENG-062,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field read authorization,Field Read Authorization,Field Read Authorization,1,1,ENG,1,ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field removal,Field Removal,Field Removal,1,3,ENG,3,ENG-016;ENG-021;ENG-062,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
field rename,Field Rename,Field Rename,1,1,ENG,1,ENG-062,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field reuse,Field Reuse,Field Reuse,1,2,ENG,1,ENG-031,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field selection,Field Selection,Field Selection,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field value,Field Value,Field Value,1,1,ENG,1,ENG-036,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field write authorization,Field Write Authorization,Field Write Authorization,1,1,ENG,1,ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field-level authorization,Field-Level Authorization,Field-Level Authorization,1,2,ENG,2,ENG-043;ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field-level control,Field-Level Controls,Field-Level Controls,1,1,ENG,1,ENG-082,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
field-level test,Field-Level Test,Field-Level Test,1,1,ENG,1,ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fifo,FIFO,FIFO,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file collision,File Collision,File Collision,1,1,ENG,1,ENG-008,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file download,File Download,File Download,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file exchange,File Exchange,File Exchange,1,1,ENG,1,ENG-061,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file i o,File I/O,File I/O,1,1,ENG,1,ENG-026,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file move,File Move,File Move,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file name,File Name,File Name,1,1,ENG,1,ENG-024,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
file upload,File Upload,File Upload; File Uploads,2,2,ENG,2,ENG-024;ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filename,Filename,Filename,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem abstraction,Filesystem Abstraction,Filesystem Abstraction,1,1,ENG,1,ENG-008,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem access,Filesystem Access,Filesystem Access,1,2,ENG,2,ENG-018;ENG-060,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem discovery,Filesystem Discovery,Filesystem Discovery,1,2,ENG,2,ENG-020;ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem discovery restriction,Filesystem Discovery Restrictions,Filesystem Discovery Restrictions,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem magic,Filesystem Magic,Filesystem Magic,1,1,ENG,1,ENG-020,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem order,Filesystem Order,Filesystem Order,1,1,ENG,1,ENG-057,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem order test,Filesystem Order Test,Filesystem Order Test,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem ordering,Filesystem Ordering,Filesystem Ordering,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem precedence,Filesystem Precedence,Filesystem Precedence,1,1,ENG,1,ENG-057,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filesystem test,Filesystem Test,Filesystem Test,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filosofia,Filosofía,Filosofía,1,7,ARQ;ENG,7,ARQ-010;ARQ-011;ARQ-012;ARQ-013;ARQ-017;ENG-007;ENG-008,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
filter,Filter,Filter,1,1,ENG,1,ENG-063,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter contract,Filter Contract,Filter Contract,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter definition,Filter Definition,Filter Definition,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter determinism,Filter Determinism,Filter Determinism,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter lossiness,Filter Lossiness,Filter Lossiness,1,1,ENG,1,ENG-063,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter registry,Filter Registry,Filter Registry,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filter test,Filter Test,Filter Test,1,4,ENG,4,ENG-043;ENG-044;ENG-058;ENG-063,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
filter type,Filter Type,Filter Type,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
filtering,Filtering,Filtering,1,3,ENG,3,ENG-020;ENG-043;ENG-044,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
final shutdown,Final Shutdown,Final Shutdown,1,1,ENG,1,ENG-069,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
finalizer,Finalizer,Finalizer,1,1,ENG,1,ENG-054,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
finalizer dependency,Finalizer Dependency,Finalizer Dependency,1,1,ENG,1,ENG-054,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
financial integrity,Financial Integrity,Financial Integrity,1,1,ENG,1,ENG-079,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
find,find,find,1,2,ENG,1,ENG-020,CODIGO_INLINE;ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
finding type,Finding Types,Finding Types,1,1,ENG,1,ENG-083,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fine-grained lock,Fine-Grained Lock,Fine-Grained Lock,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fingerprint,Fingerprint,Fingerprint,1,1,ENG,1,ENG-016,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fingerprint does not determine semantic compatibility,Fingerprint Does Not Determine Semantic Compatibility,Fingerprint Does Not Determine Semantic Compatibility,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fingerprint purpose,Fingerprint Purpose,Fingerprint Purpose,1,2,ENG,2,ENG-021;ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fingerprint signature,Fingerprint ≠ Signature,Fingerprint ≠ Signature,1,1,ENG,1,ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fingerprint test,Fingerprint Tests,Fingerprint Tests,1,1,ENG,1,ENG-020,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fire-and-forget,Fire-and-Forget,Fire-and-Forget,1,2,ENG,2,ENG-040;ENG-056,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fire-and-forget request capture,Fire-and-Forget Request Capture,Fire-and-Forget Request Capture,1,1,ENG,1,ENG-056,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
firma por si sola no,firma por sí sola no,firma por sí sola no,1,1,ENG,1,ENG-021,DEFINICION_EXPLICITA,1,BAJA_SEÑAL,NO,NO_ASIGNADO
first applicable,First Applicable,First Applicable,1,1,ENG,1,ENG-051,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first benchmark suite,First Benchmark Suite,First Benchmark Suite,1,1,ENG,1,ENG-026,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first implementation,First Implementation,First Implementation,1,8,ENG,8,ENG-022;ENG-026;ENG-027;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
first implementation component,First Implementation Components,First Implementation Components,1,62,ENG,62,ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-082;ENG-083;ENG-084;ENG-085;ENG-086;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
first implementation constraint,First Implementation Constraints,First Implementation Constraints,1,65,ENG,65,ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-083;ENG-084;ENG-085;ENG-086;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
first match,FIRST MATCH,FIRST MATCH,1,1,ENG,1,ENG-059,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first runtime flow,First Runtime Flow,First Runtime Flow,1,2,ENG,2,ENG-028;ENG-029,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first runtime goal,First Runtime Goal,First Runtime Goal,1,1,ENG,1,ENG-018,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first stable release,First Stable Release,First Stable Release,1,1,ENG,1,ENG-014,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first valid,FIRST VALID,FIRST VALID,1,1,ENG,1,ENG-058,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first version non-goal,First Version Non-Goals,First Version Non-Goals,1,60,ENG,60,ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-083;ENG-084;ENG-085;ENG-088;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
first version propagation,First Version Propagation,First Version Propagation,1,1,ENG,1,ENG-042,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first version schedule type,First Version Schedule Types,First Version Schedule Types,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
first version strategy,First Version Strategy,First Version Strategy,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fit,FIT,FIT,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fitness for purpose,Fitness for Purpose,Fitness for Purpose,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fix compatible,FIX compatible,FIX compatible,1,1,ENG,1,ENG-014,TABLA_COLUMNA_PRINCIPAL,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fixity,Fixity,Fixity,1,3,ENG,2,ENG-093;ENG-094,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
fixme,FIXME,FIXME,1,1,ENG,1,ENG-004,CODIGO_INLINE,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fixtur,Fixtures,Fixtures,1,3,ENG,3,ENG-005;ENG-009;ENG-030,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fixture module,Fixture Module,Fixture Module,1,1,ENG,1,ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flag explosion,Flag Explosion,Flag Explosion,1,1,ENG,1,ENG-050,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flaky acceptance,Flaky Acceptance,Flaky Acceptance,1,1,ENG,1,ENG-009,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flaky test,Flaky Test,Flaky Test; Flaky Tests,2,2,ENG,2,ENG-009;ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flame graph,Flame Graph,Flame Graph,1,1,ENG,1,ENG-026,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flapping,Flapping,Flapping,1,1,ENG,1,ENG-069,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flapping test,Flapping Test,Flapping Test,1,1,ENG,1,ENG-069,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flat monolith,Flat Monolith,Flat Monolith,1,1,ENG,1,ENG-006,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
float for money,Float for Money,Float for Money,1,1,ENG,1,ENG-031,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
floating pipeline version,Floating Pipeline Version,Floating Pipeline Version,1,1,ENG,1,ENG-064,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
floating point,Floating Point,Floating Point,1,1,ENG,1,ENG-031,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
floating schema version,Floating Schema Version,Floating Schema Version,1,1,ENG,1,ENG-062,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
floating step version,Floating Step Version,Floating Step Version,1,1,ENG,1,ENG-063,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
floating version,Floating Versions,Floating Versions,1,1,ENG,1,ENG-014,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flow control,Flow Control,Flow Control,1,2,ENG,2,ENG-041;ENG-064,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flujo de generacion,Flujo de Generación,Flujo de Generación,1,1,ARQ,1,ARQ-010,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
flujo de runtime,Flujo de Runtime,Flujo de Runtime,1,1,ENG,1,ENG-023,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flujo de traduccion recomendado,Flujo de Traducción Recomendado,Flujo de Traducción Recomendado,1,1,ENG,1,ENG-023,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flujo inicial,Flujo Inicial,Flujo Inicial,1,1,ENG,1,ENG-022,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush,Flush,Flush,1,3,ENG,3,ENG-010;ENG-043;ENG-077,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
flush all,flush all,flush all,1,1,ENG,1,ENG-037,CODIGO_INLINE,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush commit,Flush ≠ Commit,Flush ≠ Commit,1,1,ENG,1,ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush durable universally,Flush ≠ Durable Universally,Flush ≠ Durable Universally,1,1,ENG,1,ENG-077,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush failure,Flush Failure,Flush Failure,1,1,ENG,1,ENG-027,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush tenant,Flush Tenant,Flush Tenant,1,1,ENG,1,ENG-048,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
flush timeout,Flush Timeout,Flush Timeout,1,1,ENG,1,ENG-025,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fnd,FND,FND,1,1,ENG,1,ENG-005,TABLA_COLUMNA_PRINCIPAL,0,BAJA_SEÑAL,NO,NO_ASIGNADO
fnd-000,FND-000,FND-000,1,1,FND,1,FND-000,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
fnd-001,FND-001,FND-001,1,2,FND,2,FND-001;FND-002,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
fnd-002,FND-002,FND-002,1,1,FND,1,FND-002,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
forbidden domain dependency,Forbidden Domain Dependency,Forbidden Domain Dependency,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
forbidden lookup,Forbidden Lookup,Forbidden Lookup,1,1,ENG,1,ENG-020,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
forbidden ordinary consumer,Forbidden Ordinary Consumers,Forbidden Ordinary Consumers,1,1,ENG,1,ENG-019,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
forbidden override,Forbidden Override,Forbidden Override,1,2,ENG,2,ENG-049;ENG-057,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
forbidden override test,Forbidden Override Test,Forbidden Override Test,1,1,ENG,1,ENG-057,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
